,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
150,-0.198165,0.355046,-0.059633,0.172561,0.10788,0.997786,178.664078,-63.616332,21.552631,
151,-0.198165,0.355046,-0.059633,0.150484,0.06646,0.90834,176.020453,-64.686371,19.664327,
152,-0.200917,0.33945,-0.06422,0.133726,0.031988,0.829875,171.173806,-66.952336,16.768927,
153,-0.200917,0.33945,-0.06422,0.126013,-0.022792,0.726503,162.739382,-68.966527,14.754736,
154,-0.200917,0.33945,-0.06422,0.133992,-0.082115,0.6234,149.521254,-72.428417,12.740545,
155,-0.206422,0.327523,-0.06789,0.133992,-0.129414,0.53449,132.211801,-79.163368,10.474581,
156,-0.206422,0.327523,-0.06789,0.120693,-0.183126,0.42121,113.328761,-86.590697,7.390351,
157,-0.206422,0.327523,-0.06789,0.106595,-0.241647,0.318107,91.550322,-94.962178,2.984308,
158,-0.211927,0.317431,-0.07156,0.047544,-0.295359,0.206969,66.372936,-98.99056,0.214796,
159,-0.211927,0.317431,-0.07156,-0.014698,-0.343192,0.108418,37.418942,-100.249429,-2.743547,
160,-0.215596,0.311009,-0.070642,-0.061513,-0.397438,0.015491,6.828418,-99.619994,-2.743547,
161,-0.215596,0.311009,-0.070642,-0.097954,-0.436719,-0.081988,-30.245283,-96.598708,0.151852,
162,-0.215596,0.311009,-0.070642,-0.178816,-0.442866,-0.101805,-69.459062,-88.290171,4.494952,
163,-0.220183,0.305505,-0.06789,-0.27883,-0.395834,-0.112785,-108.10635,-75.38676,5.816764,
164,-0.220183,0.305505,-0.06789,-0.323517,-0.330365,-0.129389,-144.110012,-55.370738,1.599552,
165,-0.231193,0.307339,-0.061468,-0.345062,-0.240578,-0.113857,-176.085292,-27.61267,-2.554717,
166,-0.231193,0.307339,-0.061468,-0.395601,-0.125405,0.029953,-199.752035,5.432649,-6.771929,
167,-0.231193,0.307339,-0.061468,-0.500669,0.05203,0.196793,-213.158993,39.862725,-14.828692,
168,-0.23578,0.314679,-0.056881,-0.516362,0.201675,0.331764,-218.886849,69.57204,-29.116859,
169,-0.23578,0.314679,-0.056881,-0.411029,0.290392,0.442366,-218.00564,97.959543,-38.747209,
170,-0.23578,0.314679,-0.056881,-0.305163,0.334484,0.629292,-213.599598,125.277007,-41.076117,
171,-0.23211,0.327523,-0.050459,-0.178284,0.369223,0.794793,-205.29106,143.908273,-41.516722,
172,-0.23211,0.327523,-0.050459,0.008443,0.380446,0.95467,-194.716558,155.867531,-39.565474,
173,-0.227523,0.343119,-0.044954,0.184531,0.381515,1.146683,-179.295409,163.735465,-31.068106,
174,-0.227523,0.343119,-0.044954,0.335882,0.37243,1.321825,-160.349426,168.01562,-18.668244,
175,-0.227523,0.343119,-0.044954,0.464889,0.403427,1.521337,-137.752722,164.301956,-5.89072,
176,-0.220183,0.356881,-0.045872,0.555858,0.45901,1.649346,-112.260618,148.377259,6.194425,
177,-0.220183,0.356881,-0.045872,0.57501,0.520738,1.759948,-86.264967,126.032329,16.013606,
178,-0.220183,0.356881,-0.045872,0.528195,0.56002,1.808152,-59.325164,102.743247,21.615574,
179,-0.211009,0.363303,-0.044954,0.452121,0.570709,1.82181,-32.825965,82.475451,25.392182,
180,-0.211009,0.363303,-0.044954,0.392538,0.565364,1.828505,-6.767371,67.243132,26.776938,
181,-0.211009,0.363303,-0.044954,0.356629,0.532763,1.815918,17.717637,57.109234,27.658147,
182,-0.211009,0.363303,-0.044954,0.351043,0.515661,1.797976,40.754946,47.919488,26.273391,
183,-0.211009,0.363303,-0.044954,0.375249,0.493749,1.781104,62.09278,38.981516,24.44803,
184,-0.194495,0.376147,-0.050459,0.411956,0.459544,1.741737,81.542311,26.51871,21.867348,
185,-0.194495,0.376147,-0.050459,0.445737,0.425607,1.692462,99.166482,12.482317,19.412553,
186,-0.191743,0.370642,-0.053211,0.455313,0.394609,1.630332,116.601821,-1.931736,18.594288,
187,-0.191743,0.370642,-0.053211,0.456377,0.369757,1.551063,131.519423,-16.53462,16.894814,
188,-0.191743,0.370642,-0.053211,0.444939,0.340096,1.484648,144.73755,-29.123313,15.510058,
189,-0.187156,0.366972,-0.056881,0.440151,0.294134,1.414752,155.374996,-42.341441,14.251189,
190,-0.187156,0.366972,-0.056881,0.419936,0.256188,1.321022,162.865268,-54.741304,13.747641,
191,-0.187156,0.366972,-0.056881,0.392804,0.223854,1.223007,168.719011,-68.588866,11.92228,
192,-0.188073,0.357798,-0.063303,0.350511,0.183771,1.130615,172.873279,-81.618163,9.530429,
193,-0.188073,0.357798,-0.063303,0.290131,0.151971,1.03019,175.328075,-92.885044,5.502047,
194,-0.191743,0.345872,-0.06789,0.22443,0.111888,0.911018,174.69864,-103.648376,2.166043,
195,-0.191743,0.345872,-0.06789,0.190117,0.031721,0.751409,169.033728,-113.026953,-0.036978,
196,-0.191743,0.345872,-0.06789,0.156602,-0.035886,0.609474,157.766848,-117.747712,-0.036978,
197,-0.199083,0.334862,-0.070642,0.110319,-0.106165,0.496998,142.597473,-119.69896,0.907174,
198,-0.199083,0.334862,-0.070642,0.067228,-0.171101,0.351582,120.693147,-122.78319,-0.540526,
199,-0.199083,0.334862,-0.070642,0.039033,-0.22695,0.242051,93.753344,-126.496854,-3.750642,
200,-0.205505,0.322936,-0.07156,-0.017092,-0.308453,0.132253,61.90395,-127.252176,-6.457211,
201,-0.205505,0.322936,-0.07156,-0.089974,-0.394766,0.027007,24.641419,-126.182137,-9.226724,
202,-0.205505,0.322936,-0.07156,-0.120564,-0.463174,-0.066456,-14.950021,-120.328394,-8.849063,
203,-0.205505,0.322936,-0.07156,-0.166048,-0.474131,-0.105823,-57.814521,-110.194497,-6.331325,
204,-0.205505,0.322936,-0.07156,-0.233877,-0.427634,-0.102877,-100.30136,-94.45863,-1.673508,
205,-0.221101,0.310092,-0.066055,-0.306759,-0.329831,-0.065117,-138.4451,-71.861926,0.340683,
206,-0.221101,0.310092,-0.066055,-0.333624,-0.214391,-0.024143,-170.672154,-43.033819,-1.044073,
207,-0.231193,0.313761,-0.06055,-0.322453,-0.112579,0.068248,-194.464784,-15.149864,-3.687699,
208,-0.231193,0.313761,-0.06055,-0.344796,0.000723,0.218485,-208.438233,17.958399,-4.820681,
209,-0.231193,0.313761,-0.06055,-0.392675,0.134067,0.380236,-213.347824,49.996623,-8.219628,
210,-0.23578,0.325688,-0.051376,-0.372726,0.26661,0.537971,-212.026011,76.684652,-14.451032,
211,-0.23578,0.325688,-0.051376,-0.322719,0.357732,0.696777,-204.283965,101.295547,-19.360622,
212,-0.23578,0.325688,-0.051376,-0.282022,0.423736,0.879418,-189.932855,124.206968,-24.333156,
213,-0.233028,0.337615,-0.047706,-0.163921,0.452864,1.04599,-174.889366,141.831139,-29.998067,
214,-0.233028,0.337615,-0.047706,0.045948,0.437899,1.201047,-157.202253,154.671606,-29.431576,
215,-0.226606,0.350459,-0.046789,0.253956,0.41278,1.374582,-137.186231,160.0218,-20.367717,
216,-0.226606,0.350459,-0.046789,0.4077,0.427477,1.554277,-114.841301,156.685796,-7.33842,
217,-0.226606,0.350459,-0.046789,0.538569,0.456872,1.704245,-90.419236,142.712347,5.690877,
218,-0.220183,0.359633,-0.043119,0.630603,0.488404,1.794762,-64.864189,124.332855,18.657231,
219,-0.220183,0.359633,-0.043119,0.604801,0.532229,1.864122,-37.798499,102.554416,30.679433,
220,-0.209174,0.366972,-0.043119,0.506384,0.583001,1.898133,-10.481035,81.090695,37.854988,
221,-0.209174,0.366972,-0.043119,0.412488,0.605448,1.893045,17.780581,66.676641,40.058009,
222,-0.209174,0.366972,-0.043119,0.364609,0.595293,1.877512,46.545745,59.123425,39.491518,
223,-0.200917,0.37156,-0.049541,0.369131,0.542383,1.829576,71.786074,51.633153,37.917932,
224,-0.200917,0.37156,-0.049541,0.396794,0.498024,1.798511,94.823382,41.436311,37.540271,
225,-0.200917,0.37156,-0.049541,0.430309,0.450726,1.737988,115.091178,29.41411,37.477327,
226,-0.193578,0.369725,-0.051376,0.459569,0.414116,1.67934,133.407727,15.944208,35.840797,
227,-0.193578,0.369725,-0.051376,0.47207,0.3743,1.586413,148.577102,1.907815,33.826606,
228,-0.189908,0.366972,-0.055963,0.483508,0.318184,1.518927,159.718095,-12.380351,32.630681,
229,-0.189908,0.366972,-0.055963,0.495212,0.257791,1.445549,166.641876,-27.109122,31.686529,
230,-0.189908,0.366972,-0.055963,0.47739,0.207821,1.327181,170.103767,-42.656158,30.99415,
231,-0.186239,0.359633,-0.061468,0.451589,0.159721,1.233986,171.110862,-57.825533,28.476412,
232,-0.186239,0.359633,-0.061468,0.401848,0.133533,1.128473,169.222558,-72.617248,24.070369,
233,-0.186239,0.359633,-0.061468,0.345989,0.091846,0.998321,164.501799,-88.793718,18.846062,
234,-0.189908,0.345872,-0.07156,0.298111,0.036264,0.8596,154.430844,-103.837207,14.314132,
235,-0.189908,0.345872,-0.07156,0.231346,-0.030542,0.724629,140.331508,-117.558882,8.900994,
236,-0.194495,0.337615,-0.07156,0.171498,-0.082383,0.595281,122.518507,-127.629836,2.921365,
237,-0.194495,0.337615,-0.07156,0.107393,-0.146249,0.453614,100.614181,-134.05007,-2.42883,
238,-0.194495,0.337615,-0.07156,0.030255,-0.215459,0.321856,74.366756,-137.637847,-7.779024,
239,-0.202752,0.324771,-0.072477,-0.029594,-0.292152,0.17885,43.902119,-140.155586,-11.366802,
240,-0.202752,0.324771,-0.072477,-0.097156,-0.346666,0.084584,9.660874,-136.882526,-12.122123,
241,-0.208257,0.318349,-0.070642,-0.178018,-0.360294,0.026471,-26.091014,-128.762819,-12.310954,
242,-0.208257,0.318349,-0.070642,-0.224301,-0.345597,-0.021733,-63.038829,-119.321299,-12.625671,
243,-0.208257,0.318349,-0.070642,-0.258082,-0.307384,-0.012628,-97.21713,-105.221963,-13.69571,
244,-0.221101,0.313761,-0.066972,-0.310483,-0.243251,0.014956,-126.800559,-85.898319,-15.709901,
245,-0.221101,0.313761,-0.066972,-0.332827,-0.172704,0.04736,-152.229719,-62.042746,-19.423565,
246,-0.221101,0.313761,-0.066972,-0.303833,-0.090132,0.118863,-172.875176,-36.865359,-21.060095,
247,-0.229358,0.319266,-0.061468,-0.289204,0.004732,0.246336,-187.100399,-9.9885,-19.801226,
248,-0.229358,0.319266,-0.061468,-0.319793,0.118568,0.430047,-192.828254,17.391908,-19.738283,
249,-0.233945,0.32844,-0.051376,-0.317665,0.22813,0.580016,-191.317611,41.813972,-24.207269,
250,-0.233945,0.32844,-0.051376,-0.2509,0.302952,0.738554,-184.079112,66.173093,-26.473233,
251,-0.233945,0.32844,-0.051376,-0.1985,0.363077,0.915303,-170.42038,91.098706,-25.403195,
252,-0.234862,0.340367,-0.045872,-0.138917,0.398617,1.083214,-154.558627,108.722876,-23.577834,
253,-0.234862,0.340367,-0.045872,-0.039967,0.422133,1.235593,-136.116192,122.696325,-19.423565,
254,-0.234862,0.340367,-0.045872,0.090369,0.433891,1.369494,-115.093074,133.019053,-11.492689,
255,-0.229358,0.352294,-0.043119,0.233208,0.43977,1.49054,-92.370483,139.565174,-0.603469,
256,-0.229358,0.352294,-0.043119,0.356363,0.448321,1.618013,-68.074306,138.558078,12.803489,
257,-0.222936,0.362385,-0.040367,0.428447,0.481189,1.711208,-42.330428,127.794746,25.518069,
258,-0.222936,0.362385,-0.040367,0.440683,0.51192,1.789674,-16.712438,111.240614,36.847893,
259,-0.222936,0.362385,-0.040367,0.403976,0.535168,1.794494,10.038535,96.700674,43.5199,
260,-0.213761,0.365138,-0.043119,0.348117,0.53597,1.800386,36.223016,85.685568,45.030543,
