,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
59,0.056881,0.307339,-0.176147,0.319304,-0.581469,0.768687,314.800093,-2.341813,-1.4584,
60,0.056881,0.307339,-0.176147,0.371946,-0.653365,0.794402,222.713803,-32.617619,-24.306878,
61,0.057798,0.269725,-0.184404,0.40615,-0.729788,0.810914,126.473244,-63.648748,-45.833543,
62,0.057798,0.269725,-0.184404,0.418442,-0.770528,0.850706,31.239781,-95.938746,-65.22013,
63,0.057798,0.269725,-0.184404,0.398133,-0.785973,0.862075,-60.342961,-130.242934,-86.11736,
64,0.056881,0.247706,-0.191743,0.404012,-0.786505,0.831216,-152.366307,-162.721762,-111.987125,
65,0.056881,0.247706,-0.191743,0.437147,-0.792363,0.771393,-249.991622,-192.871682,-143.018253,
66,0.045872,0.245872,-0.190826,0.455318,-0.821388,0.744595,-354.603661,-219.182051,-176.755951,
67,0.045872,0.245872,-0.190826,0.459593,-0.827512,0.715361,-463.621743,-237.057995,-212.444895,
68,0.045872,0.245872,-0.190826,0.450508,-0.798488,0.703992,-569.681482,-249.646688,-248.196784,
69,0.026606,0.266972,-0.192661,0.412029,-0.770262,0.581911,-669.320988,-256.255752,-285.144598,
70,0.026606,0.266972,-0.192661,0.427794,-0.703159,0.676111,-766.253924,-258.332886,-325.239585,
71,0.026606,0.266972,-0.192661,0.366067,-0.609429,0.712925,-841.156648,-261.165342,-363.823929,
72,0,0.305505,-0.184404,0.349767,-0.477886,0.710488,-900.701166,-253.423296,-403.79303,
73,0,0.305505,-0.184404,0.333734,-0.354865,0.663118,-942.306797,-244.42238,-437.908388,
74,-0.030275,0.358716,-0.166972,0.298194,-0.264329,0.633071,-961.25278,-232.96667,-466.484721,
75,-0.030275,0.358716,-0.166972,0.263723,-0.167669,0.623055,-959.61625,-218.867333,-488.703765,
76,-0.030275,0.358716,-0.166972,0.233795,-0.102164,0.661223,-941.299701,-205.963923,-502.362497,
77,-0.066972,0.419266,-0.126606,0.188368,-0.024144,0.643628,-906.366078,-194.067608,-509.663939,
78,-0.066972,0.419266,-0.126606,0.126106,0.007011,0.55403,-856.514854,-181.290085,-508.5939,
79,-0.066972,0.419266,-0.126606,0.089765,0.058136,0.472281,-792.941954,-164.735953,-496.571698,
80,-0.111009,0.463303,-0.072477,0.022426,0.044556,0.326379,-722.445272,-147.111783,-474.541485,
81,-0.111009,0.463303,-0.072477,-0.013915,0.0142,0.257895,-642.947676,-125.899835,-438.348992,
82,-0.152294,0.484404,-0.016514,-0.097287,0.000354,0.194824,-560.051132,-95.246367,-389.316033,
83,-0.152294,0.484404,-0.016514,-0.240248,0.050414,0.194012,-468.908994,-62.012218,-317.245765,
84,-0.152294,0.484404,-0.016514,-0.299036,0.111126,0.486899,-351.708262,-31.988185,-221.634641,
85,-0.190826,0.490826,0.030275,-0.519757,0.123908,0.721857,-160.737788,-42.4368,-84.921435,
86,-0.190826,0.490826,0.030275,-0.664856,0.53824,-0.001426,-20.310917,-20.532474,36.559453,
87,-0.190826,0.490826,0.030275,-0.662718,0.991982,0.329628,88.014787,19.940174,167.293031,
88,-0.210092,0.486239,0.06055,-0.531248,1.148555,0.519111,266.963059,39.704422,314.706627,
89,-0.210092,0.486239,0.06055,-0.437187,1.049499,0.368336,443.456536,71.553816,450.853342,
90,-0.212844,0.490826,0.063303,-0.350342,1.070268,0.524795,600.815199,99.563658,550.17813,
91,-0.212844,0.490826,0.063303,-0.287278,1.101956,0.751904,742.752713,112.718842,612.932765,
92,-0.212844,0.490826,0.063303,-0.164091,0.987721,0.890768,852.274343,108.312799,643.019742,
93,-0.179817,0.501835,0.037615,-0.080987,0.969082,1.031256,950.654979,113.725937,648.873484,
94,-0.179817,0.501835,0.037615,0.012539,0.947247,0.990382,1044.75546,132.48309,632.256409,
95,-0.179817,0.501835,0.037615,0.055294,0.937128,0.827426,1113.112063,153.380321,603.93185,
96,-0.134862,0.492661,-0.017431,0.062776,0.809314,0.690999,1144.709683,172.200417,564.781014,
97,-0.134862,0.492661,-0.017431,0.114616,0.572324,0.64823,1144.709683,185.544431,517.510472,
98,-0.087156,0.463303,-0.077982,0.189704,0.302582,0.701556,1117.077502,194.985951,463.567922,
99,-0.087156,0.463303,-0.077982,0.197453,-0.003108,0.902137,1072.135867,199.832598,403.897517,
100,-0.087156,0.463303,-0.077982,0.20066,-0.226784,1.288682,1043.685421,225.009984,345.423038,
101,-0.048624,0.400917,-0.138532,0.205737,-0.372173,1.098928,1024.802381,276.812456,282.857233,
102,-0.048624,0.400917,-0.138532,0.279222,-0.497591,0.95844,958.522912,242.822985,227.278153,
103,-0.048624,0.400917,-0.138532,0.310486,-0.666679,0.897535,840.378028,155.646285,172.265565,
104,-0.019266,0.32844,-0.177064,0.394927,-0.849614,0.945988,668.542368,51.789568,109.196212,
105,-0.019266,0.32844,-0.177064,0.426191,-0.997666,0.960606,464.353766,-52.507754,48.644599,
106,0.00367,0.251376,-0.19633,0.447568,-1.012577,0.894287,245.751111,-133.26422,-9.011615,
107,0.00367,0.251376,-0.19633,0.435544,-1.009116,0.800357,22.553583,-184.437258,-62.198844,
108,0.00367,0.251376,-0.19633,0.402676,-1.034945,0.683419,-205.553535,-223.399263,-117.840867,
