,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
57,-0.276147,0.266055,-0.156881,0.032117,-0.268637,0.990287,2.170601,-0.106376,-2.302943,
58,-0.276147,0.266055,-0.156881,0.020413,-0.269973,0.999928,2.86298,0.460115,-3.561812,
59,-0.279817,0.266972,-0.154128,0.017753,-0.29429,1.011176,2.988867,0.837776,-5.387173,
60,-0.279817,0.266972,-0.154128,0.018019,-0.322616,1.014925,1.667054,1.656041,-7.464307,
61,-0.279817,0.266972,-0.154128,0.007113,-0.329296,1.003142,1.037619,1.656041,-9.604385,
62,-0.278899,0.263303,-0.154128,0.017487,-0.347467,0.979308,2.044715,1.593098,-12.310954,
63,-0.278899,0.263303,-0.154128,0.00339,-0.364035,0.946368,4.940114,0.837776,-16.465222,
64,-0.276147,0.26422,-0.153211,-0.006984,-0.399041,0.938602,5.066001,-1.176415,-23.640777,
65,-0.276147,0.26422,-0.153211,-0.006718,-0.42897,0.921463,5.947209,-4.197701,-30.942219,
66,-0.276147,0.26422,-0.153211,0.001262,-0.47707,0.924141,11.675065,-8.918461,-40.320796,
67,-0.277982,0.263303,-0.152294,-0.0006,-0.521162,0.902984,19.794772,-13.890995,-51.084128,
68,-0.277982,0.263303,-0.152294,-0.029062,-0.512878,0.83041,30.1175,-22.514249,-63.672821,
69,-0.281651,0.259633,-0.153211,-0.02454,-0.526506,0.837909,36.097129,-29.500974,-76.890949,
70,-0.281651,0.259633,-0.153211,0.018019,-0.51368,0.860939,41.00672,-35.165886,-88.976095,
71,-0.281651,0.259633,-0.153211,0.022541,-0.505663,0.853173,52.651261,-44.670349,-99.739427,
72,-0.283486,0.253211,-0.153211,-0.012304,-0.498715,0.811396,62.973989,-51.657074,-112.076346,
73,-0.283486,0.253211,-0.153211,-0.016294,-0.488293,0.803898,70.778979,-61.224481,-124.979757,
74,-0.283486,0.253211,-0.153211,-0.014432,-0.470657,0.804166,77.325099,-71.798983,-136.372524,
75,-0.288073,0.244037,-0.149541,0.006315,-0.441262,0.807647,84.374767,-81.492276,-144.744005,
76,-0.288073,0.244037,-0.149541,-0.00326,-0.395834,0.828,92.05387,-90.367305,-151.101295,
77,-0.294495,0.233028,-0.150459,0.015891,-0.356018,0.847549,99.732973,-96.913425,-156.82915,
78,-0.294495,0.233028,-0.150459,0.025201,-0.320478,0.877811,108.104454,-100.564146,-160.416928,
79,-0.294495,0.233028,-0.150459,0.020413,-0.288144,0.911822,115.909443,-103.459546,-159.72455,
80,-0.305505,0.214679,-0.145872,0.017753,-0.245656,0.944761,119.686051,-104.970189,-156.388546,
81,-0.305505,0.214679,-0.145872,0.021211,-0.212787,0.966721,118.301295,-104.592528,-149.464765,
82,-0.305505,0.214679,-0.145872,0.015359,-0.157205,0.995643,112.006948,-101.823016,-140.778566,
83,-0.314679,0.195413,-0.142202,0.032383,-0.120863,1.034742,102.439542,-95.528669,-129.259912,
84,-0.314679,0.195413,-0.142202,0.045417,-0.078107,1.081072,92.683305,-85.583602,-115.034689,
85,-0.314679,0.195413,-0.142202,0.04648,-0.02012,1.13008,82.990011,-72.239587,-97.473462,
