,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
52,-0.223853,0.155046,-0.172477,0.207407,-1.156884,-0.046103,-115.344848,-51.59413,-48.377559,
53,-0.229358,0.159633,-0.173394,0.197831,-1.130963,-0.046103,-126.863502,-55.874286,-51.272959,
54,-0.229358,0.159633,-0.173394,0.191181,-1.097026,-0.049316,-138.004496,-60.909763,-55.11251,
55,-0.229358,0.159633,-0.173394,0.184531,-1.069235,-0.023875,-147.88662,-66.952336,-58.637344,
56,-0.230275,0.166972,-0.17156,0.183733,-1.047857,-0.008879,-156.446931,-72.554304,-63.169274,
57,-0.230275,0.166972,-0.17156,0.173093,-1.027548,0.006118,-163.370712,-78.533934,-68.078864,
58,-0.230275,0.166972,-0.17156,0.163252,-1.010713,0.013081,-167.839698,-84.954167,-74.310267,
59,-0.237615,0.178899,-0.173394,0.152346,-0.982655,0.009064,-171.364532,-91.18557,-80.604614,
60,-0.237615,0.178899,-0.173394,0.140908,-0.947381,0.006654,-175.455858,-97.039312,-86.647186,
61,-0.237615,0.178899,-0.173394,0.113245,-0.89848,0.009332,-183.13496,-103.585433,-92.186211,
62,-0.237615,0.178899,-0.173394,0.115639,-0.856526,0.012278,-194.716558,-110.320384,-95.962819,
63,-0.237615,0.178899,-0.173394,0.116703,-0.80896,0.01683,-209.948877,-115.607635,-98.543501,
64,-0.251376,0.201835,-0.166972,0.090369,-0.762998,0.010135,-228.454255,-120.768999,-100.494749,
65,-0.251376,0.201835,-0.166972,0.070952,-0.7157,-0.006468,-251.743338,-128.888706,-103.075431,
66,-0.261468,0.215596,-0.16422,0.069356,-0.648894,-0.007272,-278.11665,-140.344416,-105.656113,
67,-0.261468,0.215596,-0.16422,0.08372,-0.567658,0.042271,-303.54581,-152.93311,-107.166756,
68,-0.261468,0.215596,-0.16422,0.090901,-0.470122,0.075211,-325.324249,-166.403011,-108.173851,
69,-0.27156,0.229358,-0.156881,0.053662,-0.341321,0.123951,-340.619511,-180.691178,-109.495664,
70,-0.27156,0.229358,-0.156881,-0.045553,-0.157472,0.168674,-349.053935,-194.412853,-112.391064,
71,-0.27156,0.229358,-0.156881,-0.228025,0.108681,0.199471,-350.06103,-207.568037,-116.041785,
72,-0.286239,0.254128,-0.147706,-0.468217,0.354793,0.336853,-340.493624,-223.744508,-126.112739,
73,-0.286239,0.254128,-0.147706,-0.785548,0.688019,0.611349,-322.80651,-236.018484,-148.961217,
74,-0.304587,0.275229,-0.133028,-1.138787,1.04583,1.189799,-278.431367,-238.599166,-179.299967,
75,-0.304587,0.275229,-0.133028,-1.535384,1.384668,1.978741,-206.361099,-228.528211,-221.912693,
76,-0.304587,0.275229,-0.133028,-1.843671,1.737668,2.905333,-98.413056,-209.771059,-260.434094,
77,-0.330275,0.291743,-0.112844,-1.978795,2.030544,3.775954,30.621048,-179.243478,-282.841968,
78,-0.330275,0.291743,-0.112844,-2.041038,2.257683,4.147395,150.402462,-117.055334,-281.520155,
79,-0.330275,0.291743,-0.112844,-1.97321,2.439661,4.06759,212.716493,-45.299784,-255.587447,
80,-0.350459,0.292661,-0.098165,-1.775044,2.606943,3.742211,203.589691,26.078106,-204.036749,
81,-0.350459,0.292661,-0.098165,-1.560653,2.793464,3.37586,134.91837,83.797264,-132.092368,
82,-0.350459,0.292661,-0.098165,-1.228427,3.004302,3.069763,54.539565,110.862954,-66.127617,
83,-0.350459,0.292661,-0.098165,-0.860026,3.076719,2.754293,-8.970392,121.185682,-16.276392,
84,-0.350459,0.292661,-0.098165,-0.562113,3.016862,2.434807,-46.862358,123.892251,15.950662,
85,-0.366055,0.244037,-0.099083,-0.297981,2.810032,2.138083,-71.850914,110.548236,39.554462,
86,-0.366055,0.244037,-0.099083,-0.114712,2.476805,1.920093,-91.363388,91.098706,57.367462,
87,-0.36055,0.241284,-0.111927,-0.018954,2.03669,1.853946,-105.273894,77.251143,73.66982,
88,-0.36055,0.241284,-0.111927,0.008975,1.594437,1.849393,-110.057597,70.390305,91.860481,
89,-0.36055,0.241284,-0.111927,0.009241,1.217119,1.86439,-106.406876,69.19438,112.442995,
90,-0.349541,0.250459,-0.114679,-0.026668,0.92558,1.857963,-96.524752,71.712118,129.563617,
91,-0.349541,0.250459,-0.114679,-0.054863,0.663702,1.852875,-78.334091,77.251143,141.082271,
92,-0.349541,0.250459,-0.114679,-0.077207,0.488404,1.788335,-50.513079,81.468355,142.844688,
93,-0.341284,0.266055,-0.117431,-0.070291,0.377774,1.673448,-14.068813,84.552585,139.886345,
94,-0.341284,0.266055,-0.117431,-0.050341,0.33582,1.559097,25.711458,85.433794,131.263091,
95,-0.33211,0.280734,-0.118349,-0.014964,0.345173,1.432427,65.491728,84.300811,119.303832,
96,-0.33211,0.280734,-0.118349,-0.015762,0.391135,1.308703,102.817203,82.09779,105.519213,
97,-0.33211,0.280734,-0.118349,-0.025338,0.438701,1.22381,133.030066,76.118161,93.622898,
98,-0.322018,0.289908,-0.122936,-0.033584,0.478784,1.169179,152.731371,68.564945,87.517382,
99,-0.322018,0.289908,-0.122936,-0.0272,0.492145,1.135168,159.403378,64.599507,88.272704,
100,-0.313761,0.282569,-0.125688,-0.031722,0.468095,1.119368,156.948583,64.914224,96.644185,
101,-0.313761,0.282569,-0.125688,-0.046883,0.420262,1.095265,151.409558,66.802528,108.666387,
102,-0.313761,0.282569,-0.125688,-0.072153,0.351586,1.054024,147.255289,69.068493,120.625645,
103,-0.310092,0.274312,-0.133028,-0.086782,0.270885,1.000196,145.492872,71.963892,131.07426,
104,-0.310092,0.274312,-0.133028,-0.104604,0.188581,0.925212,146.122307,73.91514,138.627476,
105,-0.310092,0.274312,-0.133028,-0.111254,0.097992,0.845675,148.010611,75.55167,144.166501,
106,-0.299083,0.269725,-0.137615,-0.101678,-0.001147,0.797471,151.598388,77.251143,146.747183,
107,-0.299083,0.269725,-0.137615,-0.114712,-0.086658,0.708293,156.507978,78.761786,147.250731,
108,-0.290826,0.261468,-0.142202,-0.117106,-0.179117,0.643217,161.79523,78.447069,144.984766,
109,-0.290826,0.261468,-0.142202,-0.102476,-0.270507,0.578409,168.467237,77.314087,140.767554,
110,-0.290826,0.261468,-0.142202,-0.090506,-0.357889,0.527527,175.516905,77.1882,136.235624,
111,-0.284404,0.26055,-0.145872,-0.090506,-0.419617,0.464058,179.671174,76.055217,131.011317,
112,-0.284404,0.26055,-0.145872,-0.09423,-0.496577,0.419603,182.440686,74.166913,124.842857,
113,-0.284404,0.26055,-0.145872,-0.080664,-0.562047,0.376219,184.643707,71.082684,117.856133,
114,-0.273394,0.250459,-0.150459,-0.084122,-0.605337,0.349707,186.406124,68.061397,109.988199,
115,-0.273394,0.250459,-0.150459,-0.062045,-0.673478,0.353189,189.679185,65.228941,102.18321,
116,-0.265138,0.240367,-0.155963,-0.059651,-0.725052,0.324802,193.95934,62.270598,92.426973,
117,-0.265138,0.240367,-0.155963,-0.048745,-0.782238,0.319713,199.498365,61.074673,83.048396,
118,-0.265138,0.240367,-0.155963,-0.041829,-0.819115,0.306323,204.093238,60.634068,74.425141,
119,-0.256881,0.230275,-0.16055,-0.035978,-0.852517,0.300164,207.995733,61.074673,66.305434,
120,-0.256881,0.230275,-0.16055,-0.042095,-0.878705,0.284364,209.317546,61.263503,58.185727,
121,-0.251376,0.215596,-0.163303,-0.021614,-0.912375,0.248746,207.806903,60.822899,51.639607,
122,-0.251376,0.215596,-0.163303,-0.002728,-0.946847,0.220627,204.659729,59.94169,46.100582,
123,-0.251376,0.215596,-0.163303,0.018285,-0.977577,0.17885,199.498365,59.186369,41.505709,
124,-0.247706,0.2,-0.166972,0.045683,-0.998688,0.140822,191.252771,58.053386,37.036723,
125,-0.247706,0.2,-0.166972,0.07175,-1.029419,0.110561,181.370647,56.353913,33.386002,
126,-0.247706,0.2,-0.166972,0.104467,-1.060684,0.061285,170.040824,54.087948,29.924111,
127,-0.244037,0.182569,-0.169725,0.130534,-1.086871,0.017634,157.515074,50.626057,26.021617,
128,-0.244037,0.182569,-0.169725,0.15607,-1.128024,-0.015306,143.856342,45.653524,22.056178,
129,-0.236697,0.169725,-0.17156,0.177349,-1.161694,-0.043693,130.449384,40.366272,17.020701,
130,-0.236697,0.169725,-0.17156,0.193575,-1.196165,-0.069669,116.475935,34.764304,12.803489,
131,-0.236697,0.169725,-0.17156,0.197831,-1.219948,-0.094843,101.369503,28.092297,8.46039,
132,-0.233028,0.156881,-0.170642,0.21512,-1.23999,-0.116535,86.388958,20.476137,4.117291,
133,-0.233028,0.156881,-0.170642,0.214854,-1.259764,-0.11707,71.911961,12.671148,-0.666413,
134,-0.233028,0.156881,-0.170642,0.228154,-1.27366,-0.104484,58.316173,5.180875,-4.820681,
135,-0.23211,0.147706,-0.169725,0.2364,-1.291564,-0.104216,45.853366,-2.498227,-10.359706,
136,-0.23211,0.147706,-0.169725,0.230814,-1.299313,-0.089487,34.775317,-9.233178,-16.213449,
137,-0.23211,0.141284,-0.16789,0.235868,-1.308933,-0.077971,25.459684,-15.212807,-20.871265,
138,-0.23211,0.141284,-0.16789,0.227622,-1.310269,-0.04396,16.773485,-21.06655,-25.340251,
139,-0.23211,0.141284,-0.16789,0.224696,-1.307597,-0.042354,7.77257,-27.172066,-29.431576,
140,-0.231193,0.13945,-0.170642,0.23241,-1.318286,-0.033784,-1.354233,-32.081656,-33.082297,
141,-0.231193,0.13945,-0.170642,0.23108,-1.330311,-0.030838,-9.096279,-36.361812,-36.858905,
142,-0.23211,0.134862,-0.169725,0.211929,-1.326837,-0.032177,-17.027155,-39.383098,-40.383739,
143,-0.23211,0.134862,-0.169725,0.205545,-1.327639,-0.021197,-26.028071,-42.719102,-43.342082,
144,-0.23211,0.134862,-0.169725,0.187191,-1.304123,-0.001112,-38.239103,-47.062201,-46.048651,
145,-0.23578,0.13578,-0.165138,0.191713,-1.291296,0.008261,-52.464326,-50.083487,-47.559294,
146,-0.23578,0.13578,-0.165138,0.189585,-1.27553,0.012546,-66.941323,-51.59413,-47.999899,
147,-0.23578,0.13578,-0.165138,0.17203,-1.24667,0.03879,-81.544207,-52.475339,-47.874012,
148,-0.23578,0.13578,-0.166055,0.167774,-1.223956,0.053519,-95.643544,-53.797152,-47.811068,
149,-0.23578,0.13578,-0.166055,0.160858,-1.191355,0.071462,-108.421067,-54.67836,-47.811068,
150,-0.241284,0.137615,-0.165138,0.168306,-1.158487,0.084316,-119.687947,-55.685456,-47.748125,
151,-0.241284,0.137615,-0.165138,0.163518,-1.125084,0.099581,-130.514223,-56.440777,-47.559294,
152,-0.241284,0.137615,-0.165138,0.16405,-1.085535,0.092082,-139.200422,-57.76259,-47.999899,
153,-0.248624,0.143119,-0.165138,0.158198,-1.049193,0.084316,-147.320129,-59.336177,-48.503446,
154,-0.248624,0.143119,-0.165138,0.155804,-1.012316,0.069855,-155.69161,-60.720933,-48.692277,
155,-0.248624,0.143119,-0.165138,0.157932,-0.97544,0.05218,-166.95849,-64.11988,-49.006994,
156,-0.249541,0.156881,-0.166972,0.157134,-0.938296,0.039861,-179.610126,-66.322901,-49.006994,
157,-0.249541,0.156881,-0.166972,0.148356,-0.898747,0.005315,-196.919579,-69.407131,-48.062842,
158,-0.255046,0.16789,-0.161468,0.141706,-0.849044,-0.001648,-219.138623,-72.806078,-46.363368,
159,-0.255046,0.16789,-0.161468,0.146494,-0.806288,0.026471,-243.057139,-77.275064,-43.530913,
160,-0.255046,0.16789,-0.161468,0.14809,-0.766739,0.073872,-265.968561,-82.310541,-40.194909,
161,-0.258716,0.180734,-0.16055,0.146494,-0.723983,0.117791,-285.355148,-87.220132,-36.544188,
162,-0.258716,0.180734,-0.16055,0.144632,-0.685503,0.170548,-301.657506,-91.752061,-34.529997,
163,-0.266055,0.200917,-0.156881,0.129471,-0.651566,0.186616,-315.190351,-97.794634,-34.341167,
164,-0.266055,0.200917,-0.156881,0.117767,-0.593045,0.204023,-326.268401,-105.033132,-35.474149,
165,-0.266055,0.200917,-0.156881,0.097817,-0.519826,0.20081,-334.513995,-113.656387,-37.67717,
166,-0.273394,0.222936,-0.153211,0.053928,-0.413738,0.214468,-341.87838,-122.594359,-41.013174,
167,-0.273394,0.222936,-0.153211,-0.005388,-0.284937,0.214735,-347.983896,-132.287653,-44.223291,
168,-0.273394,0.222936,-0.153211,-0.099018,-0.109639,0.220091,-352.389939,-143.869251,-49.321711,
169,-0.282569,0.254128,-0.147706,-0.213129,0.06646,0.290255,-349.620426,-157.150322,-54.92368,
170,-0.282569,0.254128,-0.147706,-0.365278,0.211295,0.412105,-342.822532,-170.55728,-67.512373,
171,-0.29633,0.279817,-0.136697,-0.51982,0.38686,0.592871,-332.059199,-181.194725,-86.961904,
172,-0.29633,0.279817,-0.136697,-0.679682,0.546659,0.851566,-311.53963,-188.055563,-105.530226,
173,-0.29633,0.279817,-0.136697,-0.793262,0.709397,1.148558,-285.355148,-189.377376,-127.434552,
174,-0.312844,0.300917,-0.118349,-0.945144,0.870532,1.457065,-249.288542,-183.901294,-148.961217,
175,-0.312844,0.300917,-0.118349,-1.044892,1.031934,1.78887,-204.283965,-170.809054,-170.865543,
176,-0.312844,0.300917,-0.118349,-1.131074,1.231282,2.09095,-153.110927,-151.107749,-187.545561,
177,-0.327523,0.320183,-0.101835,-1.251569,1.4162,2.287516,-100.49019,-123.475568,-203.155541,
178,-0.327523,0.320183,-0.101835,-1.326313,1.5605,2.443912,-52.338439,-95.528669,-218.261972,
179,-0.347706,0.327523,-0.088073,-1.343603,1.694646,2.514611,-12.558169,-68.085318,-227.137001,
180,-0.347706,0.327523,-0.088073,-1.335357,1.833601,2.559602,17.151146,-41.523176,-226.94817,
181,-0.347706,0.327523,-0.088073,-1.297586,1.994202,2.61584,39.873737,-16.282846,-220.464994,
182,-0.361468,0.315596,-0.078899,-1.20502,2.188472,2.646369,60.582137,7.824501,-210.331096,
183,-0.361468,0.315596,-0.078899,-1.067235,2.366443,2.639139,78.458081,26.51871,-196.105872,
184,-0.372477,0.300917,-0.078899,-0.87572,2.484822,2.577277,90.102623,38.477969,-179.299967,
185,-0.372477,0.300917,-0.078899,-0.663457,2.53506,2.473638,91.046775,48.989527,-153.36726,
186,-0.372477,0.300917,-0.078899,-0.478325,2.509406,2.287784,74.303813,57.675725,-119.377788,
187,-0.374312,0.280734,-0.082569,-0.36182,2.335979,2.135405,40.503172,67.306076,-79.723405,
188,-0.374312,0.280734,-0.082569,-0.259944,2.100289,2.021322,6.073096,76.055217,-36.04064,
189,-0.374312,0.280734,-0.082569,-0.197702,1.862728,1.886082,-26.594562,78.635899,8.712164,
190,-0.376147,0.266055,-0.088073,-0.176156,1.615013,1.791013,-59.136334,82.09779,48.744208,
191,-0.376147,0.266055,-0.088073,-0.153813,1.374781,1.747629,-82.740133,84.111981,81.47481,
192,-0.36789,0.263303,-0.09633,-0.135725,1.160468,1.72192,-91.615162,83.419603,107.785178,
193,-0.36789,0.263303,-0.09633,-0.120564,0.96887,1.699693,-86.579685,82.916055,127.99003,
194,-0.36789,0.263303,-0.09633,-0.105668,0.810407,1.646668,-69.647892,84.111981,142.341141,
195,-0.361468,0.275229,-0.099083,-0.112318,0.699243,1.596857,-43.463411,84.489642,149.579639,
196,-0.361468,0.275229,-0.099083,-0.116574,0.634842,1.524818,-9.725713,83.671377,150.775565,
197,-0.361468,0.275229,-0.099083,-0.133331,0.622283,1.483845,26.84444,82.790168,147.502505,
198,-0.350459,0.288073,-0.100917,-0.166846,0.654884,1.455726,65.17701,81.090695,140.767554,
199,-0.350459,0.288073,-0.100917,-0.213927,0.707794,1.455458,102.187768,78.950617,132.081356,
200,-0.343119,0.299083,-0.105505,-0.259146,0.750549,1.485719,130.827045,78.258239,124.465196,
201,-0.343119,0.299083,-0.105505,-0.281224,0.768453,1.49054,150.71718,81.342468,123.772818,
202,-0.343119,0.299083,-0.105505,-0.301173,0.778608,1.483577,162.739382,87.699758,128.619465,
203,-0.33211,0.298165,-0.111009,-0.291597,0.75242,1.4576,168.089576,94.560596,136.172681,
204,-0.33211,0.298165,-0.111009,-0.309951,0.696036,1.353426,168.215463,103.561512,146.243635,
205,-0.322018,0.293578,-0.116514,-0.323517,0.620412,1.25541,161.858173,109.981745,155.559268,
206,-0.322018,0.293578,-0.116514,-0.296651,0.511118,1.166233,153.109031,114.576618,162.294219,
207,-0.322018,0.293578,-0.116514,-0.251432,0.373499,1.048936,147.444119,118.667943,166.763205,
208,-0.311927,0.288991,-0.124771,-0.209405,0.225992,0.924408,148.577102,121.87806,166.889092,
209,-0.311927,0.288991,-0.124771,-0.204618,0.10975,0.800952,155.941487,122.507495,163.427201,
210,-0.311927,0.288991,-0.124771,-0.182274,0.001525,0.687404,167.019537,119.549152,155.936929,
211,-0.297248,0.281651,-0.13578,-0.145567,-0.087727,0.582159,180.426495,112.940088,146.306579,
212,-0.297248,0.281651,-0.13578,-0.110988,-0.158808,0.510388,194.399945,105.953363,134.410264,
213,-0.285321,0.279817,-0.140367,-0.077207,-0.239242,0.454417,207.114525,99.155469,122.702779,
214,-0.285321,0.279817,-0.140367,-0.032786,-0.315935,0.420674,221.02503,92.987009,110.869408,
215,-0.285321,0.279817,-0.140367,-0.013102,-0.381672,0.372202,234.431989,88.014476,99.854301,
216,-0.273394,0.272477,-0.150459,-0.005654,-0.42897,0.340334,248.657212,83.419603,89.342743,
217,-0.273394,0.272477,-0.150459,0.006315,-0.458899,0.30793,262.06417,80.272429,80.845375,
218,-0.273394,0.272477,-0.150459,0.014295,-0.476536,0.279275,276.100563,78.447069,73.732763,
219,-0.26422,0.254128,-0.155963,0.027063,-0.499784,0.245265,287.115669,74.544574,66.368378,
220,-0.26422,0.254128,-0.155963,0.051268,-0.531851,0.224108,293.535902,71.460344,58.563388,
221,-0.255046,0.236697,-0.16055,0.065632,-0.574873,0.213932,294.354168,71.20857,53.590854,
222,-0.255046,0.236697,-0.16055,0.065898,-0.62137,0.192508,292.465864,72.970988,51.639607,
223,-0.255046,0.236697,-0.16055,0.07042,-0.676952,0.141894,286.423291,73.852196,51.387833,
224,-0.250459,0.212844,-0.165138,0.078932,-0.734405,0.086191,276.289393,73.159818,51.639607,
225,-0.250459,0.212844,-0.165138,0.099147,-0.799875,0.023525,263.448926,71.460344,52.520816,
226,-0.241284,0.188991,-0.17156,0.122023,-0.860534,-0.035659,248.657212,67.55785,52.394929,
227,-0.241284,0.188991,-0.17156,0.148356,-0.926271,-0.070473,231.410702,63.970072,51.828437,
228,-0.241284,0.188991,-0.17156,0.162188,-0.990939,-0.109304,212.84238,60.948786,50.632512,
229,-0.231193,0.166055,-0.170642,0.174157,-1.056942,-0.136084,190.434506,55.787421,47.611225,
230,-0.231193,0.166055,-0.170642,0.187457,-1.118136,-0.165274,166.138329,51.444322,44.715826,
231,-0.231193,0.166055,-0.170642,0.218312,-1.202846,-0.167952,140.142677,46.786506,42.009257,
232,-0.233028,0.151376,-0.172477,0.235336,-1.256558,-0.184824,113.517592,42.12869,40.43567,
233,-0.233028,0.151376,-0.172477,0.251296,-1.328708,-0.181878,87.396054,38.226195,39.743292,
234,-0.22844,0.138532,-0.170642,0.241986,-1.371196,-0.207587,62.155724,33.820152,38.484423,
235,-0.22844,0.138532,-0.170642,0.236134,-1.417158,-0.185092,40.314341,28.281127,35.903741,
236,-0.22844,0.138532,-0.170642,0.228154,-1.45163,-0.185092,23.256662,20.853798,31.308868,
237,-0.222936,0.131193,-0.168807,0.246774,-1.484231,-0.182949,9.849704,14.118847,24.762747,
238,-0.222936,0.131193,-0.168807,0.25236,-1.50641,-0.196607,-1.480119,8.390992,17.020701,
239,-0.222936,0.131193,-0.168807,0.254222,-1.516298,-0.198749,-10.543978,1.215437,8.46039,
240,-0.222018,0.131193,-0.170642,0.257945,-1.521375,-0.188305,-17.215986,-5.771288,-0.225808,
241,-0.222018,0.131193,-0.170642,0.256881,-1.517901,-0.157776,-23.510332,-12.128578,-8.030798,
242,-0.224771,0.129358,-0.16789,0.25635,-1.492515,-0.136887,-27.853431,-18.108207,-14.891636,
243,-0.224771,0.129358,-0.16789,0.256615,-1.462051,-0.109036,-32.825965,-23.521345,-20.934208,
244,-0.224771,0.129358,-0.16789,0.254754,-1.420365,-0.087076,-37.672612,-28.367992,-24.836703,
245,-0.222936,0.133028,-0.168807,0.257945,-1.382954,-0.072883,-42.771033,-33.214638,-27.983877,
246,-0.222936,0.133028,-0.168807,0.266191,-1.351421,-0.075561,-48.121227,-37.24302,-30.438672,
247,-0.224771,0.134862,-0.168807,0.265659,-1.320156,-0.084666,-54.415574,-42.593215,-33.082297,
248,-0.224771,0.134862,-0.168807,0.266723,-1.303054,-0.110643,-60.52109,-47.628692,-35.096488,
249,-0.224771,0.134862,-0.168807,0.272575,-1.284616,-0.106626,-68.577854,-52.475339,-38.054831,
250,-0.227523,0.138532,-0.17156,0.257147,-1.28515,-0.13287,-77.578769,-57.95142,-40.887287,
251,-0.227523,0.138532,-0.17156,0.25369,-1.264307,-0.124033,-89.349197,-61.853915,-42.2091,
252,-0.227523,0.138532,-0.17156,0.247306,-1.258161,-0.114392,-101.874947,-66.008184,-42.586761,
253,-0.231193,0.142202,-0.170642,0.239326,-1.228232,-0.115731,-114.715414,-70.47717,-43.84563,
254,-0.231193,0.142202,-0.170642,0.240922,-1.220215,-0.116802,-127.17822,-74.568495,-45.733934,
255,-0.234862,0.148624,-0.16789,0.220972,-1.20819,-0.125104,-139.8928,-78.156273,-48.629333,
256,-0.234862,0.148624,-0.16789,0.205811,-1.186545,-0.147867,-153.425645,-81.995824,-52.405941,
257,-0.234862,0.148624,-0.16789,0.178679,-1.149401,-0.173041,-168.343246,-85.898319,-55.427227,
