,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
85,-0.211927,0.245872,-0.168807,0.682452,-0.034529,3.481269,-123.286426,106.8651,33.475224,
86,-0.211927,0.245872,-0.168807,0.606563,0.126837,4.055673,-86.338612,97.675354,37.188888,
87,-0.211927,0.245872,-0.168807,0.488453,0.270096,4.484716,-50.838497,71.553816,36.055906,
88,-0.202752,0.258716,-0.173394,0.331062,0.38859,4.704246,-17.478461,30.57762,36.433567,
89,-0.202752,0.258716,-0.173394,0.137329,0.454894,4.714802,10.468438,-12.790428,35.111754,
90,-0.202752,0.258716,-0.173394,-0.028345,0.509482,4.513139,26.770795,-49.423525,32.216354,
91,-0.191743,0.265138,-0.177064,-0.129353,0.526257,4.112788,38.226506,-67.803017,24.600195,
92,-0.191743,0.265138,-0.177064,-0.155273,0.400839,3.590357,54.843581,-76.929819,12.074445,
93,-0.195413,0.266972,-0.170642,-0.142981,0.20965,3.012164,75.426094,-90.777381,1.814661,
94,-0.195413,0.266972,-0.170642,-0.101028,0.040828,2.464558,92.987321,-98.141767,-6.745651,
95,-0.195413,0.266972,-0.170642,-0.052395,-0.117609,1.964323,107.149601,-96.190519,-13.165884,
96,-0.199083,0.26422,-0.172477,0.01147,-0.243293,1.549627,119.045915,-92.539798,-13.984149,
97,-0.199083,0.26422,-0.172477,0.084955,-0.35806,1.226423,130.879287,-90.966212,-12.158789,
98,-0.199083,0.26422,-0.172477,0.133856,-0.444069,0.972516,141.390846,-87.567265,-9.200446,
99,-0.210092,0.258716,-0.169725,0.173404,-0.517562,0.80144,145.293341,-83.412996,-6.053273,
100,-0.210092,0.258716,-0.169725,0.166991,-0.555108,0.666907,145.733945,-78.503406,-2.024891,
101,-0.217431,0.246789,-0.16422,0.15844,-0.555906,0.551052,142.083224,-76.929819,1.940548,
102,-0.217431,0.246789,-0.16422,0.135726,-0.524219,0.434655,132.578761,-78.314575,6.34659,
103,-0.217431,0.246789,-0.16422,0.104462,-0.48694,0.298228,119.48652,-77.118649,10.374972,
104,-0.230275,0.234862,-0.161468,0.06331,-0.449927,0.162883,104.128314,-73.279098,13.648032,
105,-0.230275,0.234862,-0.161468,0.028839,-0.411582,0.069495,90.469582,-67.86596,16.480488,
106,-0.230275,0.234862,-0.161468,-0.008037,-0.368711,-0.000343,81.657497,-62.075161,18.494679,
107,-0.236697,0.225688,-0.154128,-0.051593,-0.319449,-0.078572,75.489037,-56.347306,18.809396,
108,-0.236697,0.225688,-0.154128,-0.105838,-0.285898,-0.12459,71.71243,-49.864129,19.312944,
109,-0.241284,0.220183,-0.150459,-0.13443,-0.258737,-0.184954,68.250539,-45.70986,19.879435,
110,-0.241284,0.220183,-0.150459,-0.162221,-0.243559,-0.267785,65.858687,-41.807365,21.201248,
111,-0.241284,0.220183,-0.150459,-0.200967,-0.246488,-0.353864,66.802839,-37.149549,21.704796,
112,-0.247706,0.216514,-0.146789,-0.231964,-0.225719,-0.445086,68.439369,-34.002376,20.382983,
113,-0.247706,0.216514,-0.146789,-0.273383,-0.229447,-0.525211,68.691143,-29.91105,17.991131,
114,-0.247706,0.216514,-0.146789,-0.303579,-0.238234,-0.608854,65.040422,-25.127347,13.081541,
115,-0.250459,0.215596,-0.143119,-0.314267,-0.258471,-0.707926,55.473015,-19.714209,7.479572,
116,-0.250459,0.215596,-0.143119,-0.320413,-0.280572,-0.824323,38.226506,-14.238128,1.62583,
117,-0.254128,0.211009,-0.142202,-0.326559,-0.303739,-0.90174,17.077502,-6.621968,-4.039082,
118,-0.254128,0.211009,-0.142202,-0.326559,-0.335692,-0.978075,-1.050216,1.8754,-8.633955,
119,-0.254128,0.211009,-0.142202,-0.320948,-0.356462,-1.029776,-16.408422,13.897601,-14.110036,
120,-0.255046,0.206422,-0.140367,-0.298234,-0.377765,-1.053056,-27.486472,27.996938,-17.194266,
121,-0.255046,0.206422,-0.140367,-0.27846,-0.406789,-1.048454,-35.732066,41.907443,-18.075474,
122,-0.255046,0.206422,-0.140367,-0.243455,-0.465105,-1.028964,-41.711695,55.377345,-18.327248,
123,-0.255963,0.208257,-0.142202,-0.194287,-0.50771,-0.960209,-48.69842,68.091925,-18.704909,
124,-0.255963,0.208257,-0.142202,-0.136301,-0.532474,-0.792111,-55.936918,80.051183,-20.026722,
125,-0.252294,0.207339,-0.143119,-0.087133,-0.56496,-0.588281,-66.889081,87.856173,-23.740386,
126,-0.252294,0.207339,-0.143119,-0.059075,-0.61076,-0.347909,-86.149781,89.870364,-26.761673,
127,-0.252294,0.207339,-0.143119,-0.055601,-0.652566,-0.111867,-110.320072,85.590208,-29.405298,
128,-0.246789,0.210092,-0.149541,-0.029681,-0.657892,0.068412,-132.098511,74.826876,-29.657072,
129,-0.246789,0.210092,-0.149541,0.007996,-0.66801,0.20105,-151.170381,64.18943,-29.531185,
130,-0.246789,0.210092,-0.149541,0.036321,-0.66375,0.381059,-165.080887,59.405727,-28.649977,
131,-0.237615,0.216514,-0.151376,0.099117,-0.644578,0.64444,-175.781276,57.706253,-26.258125,
132,-0.237615,0.216514,-0.151376,0.186497,-0.608896,0.95438,-184.089814,60.035162,-22.103856,
133,-0.233945,0.226606,-0.156881,0.283764,-0.559102,1.387754,-192.146577,66.895999,-15.117132,
134,-0.233945,0.226606,-0.156881,0.364197,-0.465904,1.945917,-190.447104,77.407558,-4.479686,
135,-0.233945,0.226606,-0.156881,0.425657,-0.342616,2.498665,-170.997573,80.491788,6.976025,
136,-0.226606,0.23578,-0.163303,0.448637,-0.182581,3.020826,-140.595879,75.519254,15.599279,
137,-0.226606,0.23578,-0.163303,0.400805,-0.018286,3.501841,-103.648065,69.539625,21.201248,
138,-0.226606,0.23578,-0.163303,0.307012,0.091421,3.856986,-68.14795,54.055532,25.733177,
139,-0.220183,0.252294,-0.16055,0.185161,0.199531,4.076245,-40.075165,25.793916,30.705711,
140,-0.220183,0.252294,-0.16055,0.024029,0.339595,4.101961,-15.904874,-6.244307,31.649863,
141,-0.215596,0.26055,-0.163303,-0.116259,0.484984,3.968781,5.873565,-30.918146,24.663138,
142,-0.215596,0.26055,-0.163303,-0.234904,0.53105,3.721642,25.511926,-46.402238,15.158675,
143,-0.215596,0.26055,-0.163303,-0.30438,0.469806,3.327517,42.129001,-57.102627,5.717155,
144,-0.214679,0.26422,-0.162385,-0.292623,0.281013,2.862743,54.528864,-64.718787,-1.080739,
145,-0.214679,0.26422,-0.162385,-0.217268,0.083167,2.41015,64.851592,-71.705511,-10.836976,
146,-0.214679,0.26422,-0.162385,-0.158213,-0.064885,1.981918,70.138843,-71.831398,-18.767853,
147,-0.218349,0.258716,-0.16055,-0.08072,-0.226251,1.648428,75.929642,-67.047695,-23.551556,
148,-0.218349,0.258716,-0.16055,-0.002158,-0.360989,1.369347,86.755918,-66.921808,-22.922121,
149,-0.222936,0.255046,-0.157798,0.07106,-0.480016,1.099199,97.456307,-67.86596,-20.404383,
150,-0.222936,0.255046,-0.157798,0.105531,-0.560966,0.878587,105.13541,-67.425356,-16.501888,
151,-0.222936,0.255046,-0.157798,0.140269,-0.621145,0.693164,107.653148,-64.089352,-12.53645,
152,-0.233028,0.247706,-0.156881,0.16325,-0.648838,0.552135,105.13541,-60.879235,-9.326333,
153,-0.233028,0.247706,-0.156881,0.144812,-0.649637,0.445483,97.771024,-55.969645,-6.17916,
154,-0.233028,0.247706,-0.156881,0.133856,-0.64298,0.342892,87.70007,-52.507754,-2.276665,
155,-0.240367,0.237615,-0.149541,0.106065,-0.611825,0.268452,77.503228,-49.864129,2.821756,
156,-0.240367,0.237615,-0.149541,0.049148,-0.578806,0.190223,71.838316,-46.024578,7.98312,
157,-0.243119,0.233028,-0.147706,0.026167,-0.539397,0.126881,72.341864,-44.513934,11.759728,
158,-0.243119,0.233028,-0.147706,-0.006968,-0.50771,0.05569,74.293112,-42.62563,14.277467,
159,-0.243119,0.233028,-0.147706,-0.033422,-0.481082,0.005071,72.530695,-39.415514,15.599279,
160,-0.246789,0.229358,-0.144954,-0.056403,-0.441139,-0.033909,69.194691,-37.275436,15.473393,
161,-0.246789,0.229358,-0.144954,-0.082323,-0.439276,-0.102393,63.844496,-36.897775,14.969845,
162,-0.246789,0.229358,-0.144954,-0.114122,-0.449394,-0.187119,55.410072,-37.149549,15.095732,
163,-0.252294,0.222018,-0.144037,-0.144585,-0.446199,-0.297831,45.465005,-36.960719,14.969845,
164,-0.252294,0.222018,-0.144037,-0.186003,-0.427027,-0.402859,38.66711,-34.63181,14.403354,
165,-0.256881,0.218349,-0.142202,-0.21994,-0.4225,-0.505992,33.820463,-30.225768,11.25618,
166,-0.256881,0.218349,-0.142202,-0.248532,-0.417973,-0.593966,25.511926,-22.609608,5.968929,
167,-0.256881,0.218349,-0.142202,-0.296097,-0.41105,-0.645126,14.182102,-12.790428,1.185226,
168,-0.258716,0.216514,-0.138532,-0.313733,-0.414245,-0.698723,5.873565,-3.160078,-3.724364,
169,-0.258716,0.216514,-0.138532,-0.318543,-0.425695,-0.752049,-1.427877,7.036764,-7.060368,
170,-0.258716,0.216514,-0.138532,-0.301975,-0.465371,-0.810788,-9.044036,18.555418,-9.263389,
171,-0.26055,0.215596,-0.140367,-0.284072,-0.510905,-0.821887,-15.46427,32.906528,-9.64105,
172,-0.26055,0.215596,-0.140367,-0.243455,-0.560699,-0.783178,-21.506843,46.124656,-11.907015,
173,-0.26055,0.217431,-0.137615,-0.199898,-0.591854,-0.718212,-28.682398,57.64331,-14.235923,
174,-0.26055,0.217431,-0.137615,-0.143783,-0.641116,-0.581514,-39.193956,67.210717,-13.921206,
175,-0.26055,0.217431,-0.137615,-0.099158,-0.682922,-0.464305,-49.894345,72.560911,-12.473506,
176,-0.256881,0.213761,-0.141284,-0.066557,-0.708485,-0.330043,-60.594735,73.693893,-11.466411,
177,-0.256881,0.213761,-0.141284,-0.053731,-0.68452,-0.176833,-69.973311,74.575102,-14.298867,
178,-0.256881,0.213761,-0.141284,-0.034491,-0.635258,0.019688,-79.100113,73.756837,-19.712005,
179,-0.251376,0.222018,-0.144954,-0.025138,-0.575079,0.262497,-91.248202,69.665512,-25.188086,
180,-0.251376,0.222018,-0.144954,-0.002425,-0.553244,0.512614,-106.921125,63.685883,-27.516994,
181,-0.243119,0.222936,-0.150459,0.039528,-0.53274,0.753257,-126.937147,56.447384,-28.398203,
182,-0.243119,0.222936,-0.150459,0.089498,-0.457116,0.997149,-142.358296,53.237267,-29.027637,
183,-0.243119,0.222936,-0.150459,0.14588,-0.335692,1.314939,-146.197847,54.55908,-30.664168,
184,-0.23945,0.230275,-0.152294,0.211081,-0.228648,1.687137,-139.462897,58.272744,-30.915941,
185,-0.23945,0.230275,-0.152294,0.255439,-0.114946,2.120782,-127.377751,60.72754,-29.342355,
186,-0.23945,0.230275,-0.152294,0.282161,-0.015357,2.581767,-112.64898,59.46867,-25.691634,
187,-0.233028,0.236697,-0.156881,0.334001,0.064261,3.009457,-94.710093,56.510327,-21.285591,
188,-0.233028,0.236697,-0.156881,0.364464,0.120979,3.394919,-70.162141,48.831225,-14.047093,
189,-0.229358,0.245872,-0.159633,0.374885,0.142281,3.652886,-42.278186,30.011129,-5.864442,
190,-0.229358,0.245872,-0.159633,0.329726,0.152932,3.764681,-16.534309,6.78499,0.052244,
191,-0.229358,0.245872,-0.159633,0.243147,0.139884,3.697821,6.565943,-14.301071,4.395343,
192,-0.222018,0.250459,-0.165138,0.15844,0.124973,3.499405,27.903778,-32.491733,7.542516,
193,-0.222018,0.250459,-0.165138,0.069991,0.072516,3.165645,48.549234,-48.353486,10.752633,
194,-0.222018,0.250459,-0.165138,0.00185,-0.016156,2.815643,67.621104,-60.375688,10.689689,
195,-0.224771,0.252294,-0.159633,-0.056136,-0.123467,2.461581,80.272741,-68.180677,6.724251,
196,-0.224771,0.252294,-0.159633,-0.069497,-0.191368,2.105082,85.685879,-75.356232,3.577078,
197,-0.229358,0.250459,-0.157798,-0.067893,-0.278442,1.794872,86.504144,-78.251632,2.003491,
198,-0.229358,0.250459,-0.157798,-0.058808,-0.356462,1.526889,87.448296,-78.566349,0.304017,
199,-0.229358,0.250459,-0.157798,-0.027009,-0.421435,1.271899,88.329504,-77.244536,-1.521343,
200,-0.23578,0.241284,-0.155963,-0.001891,-0.489869,1.056159,89.084826,-75.922724,-2.150778,
201,-0.23578,0.241284,-0.155963,0.029641,-0.531409,0.890497,90.343695,-75.104459,-2.654325,
202,-0.23578,0.241284,-0.155963,0.048079,-0.57428,0.724564,88.455391,-73.467928,-1.899004,
203,-0.238532,0.233945,-0.151376,0.044605,-0.584398,0.569188,80.776289,-68.243621,-0.262474,
204,-0.238532,0.233945,-0.151376,0.040062,-0.58067,0.472823,71.838316,-61.634557,2.129378,
205,-0.246789,0.229358,-0.146789,0.029908,-0.562297,0.379976,65.669857,-57.606175,4.52123,
206,-0.246789,0.229358,-0.146789,0.005591,-0.534604,0.315281,62.837401,-54.96255,5.717155,
207,-0.246789,0.229358,-0.146789,-0.025406,-0.488005,0.239759,59.18668,-50.808281,6.283647,
208,-0.253211,0.223853,-0.143119,-0.064152,-0.449128,0.156928,55.976563,-45.395143,7.353686,
209,-0.253211,0.223853,-0.143119,-0.091943,-0.419304,0.086819,55.284185,-40.107892,7.605459,
210,-0.253211,0.223853,-0.143119,-0.117596,-0.395606,0.01671,56.165394,-34.505923,7.164855,
211,-0.258716,0.220183,-0.13945,-0.141912,-0.389481,-0.051503,56.480111,-28.903955,6.34659,
212,-0.258716,0.220183,-0.13945,-0.176116,-0.385753,-0.12486,55.535959,-25.127347,5.213608,
213,-0.262385,0.217431,-0.138532,-0.187606,-0.391611,-0.215,52.137012,-21.791343,3.577078,
214,-0.262385,0.217431,-0.138532,-0.213526,-0.403594,-0.308117,47.290365,-17.951792,-0.136587,
215,-0.262385,0.217431,-0.138532,-0.239447,-0.403328,-0.389866,40.744245,-12.035106,-4.794403,
216,-0.266972,0.212844,-0.13578,-0.258419,-0.394008,-0.455643,33.316916,-6.810799,-8.19335,
217,-0.266972,0.212844,-0.13578,-0.27846,-0.409718,-0.50924,24.819548,-1.460604,-11.025806,
218,-0.266972,0.212844,-0.13578,-0.286744,-0.432352,-0.577995,16.13335,4.581969,-12.662336,
219,-0.265138,0.211009,-0.13578,-0.288614,-0.463241,-0.652976,7.887756,11.946354,-14.047093,
220,-0.265138,0.211009,-0.13578,-0.283537,-0.4912,-0.708197,-1.805538,19.940174,-15.620679,
221,-0.26789,0.209174,-0.134862,-0.278193,-0.534338,-0.732288,-12.19121,29.822298,-16.061284,
222,-0.26789,0.209174,-0.134862,-0.249334,-0.564694,-0.734725,-19.744426,40.648574,-15.620679,
223,-0.26789,0.209174,-0.134862,-0.196959,-0.576943,-0.681399,-26.794094,51.978398,-15.243019,
224,-0.266972,0.206422,-0.134862,-0.147257,-0.59718,-0.547407,-29.81538,63.308222,-14.802414,
225,-0.266972,0.206422,-0.134862,-0.093012,-0.644045,-0.386347,-31.577797,70.987324,-12.410563,
226,-0.266972,0.206422,-0.134862,-0.059342,-0.669608,-0.238009,-32.710779,73.316233,-9.766937,
227,-0.261468,0.210092,-0.13945,-0.040904,-0.682922,-0.074783,-36.550331,71.616759,-9.389276,
228,-0.261468,0.210092,-0.13945,-0.007769,-0.65443,0.135272,-46.180681,68.847247,-12.158789,
229,-0.256881,0.209174,-0.144037,0.01628,-0.623808,0.356426,-63.867795,63.811769,-17.44604,
230,-0.256881,0.209174,-0.144037,0.03258,-0.555374,0.590302,-83.75793,56.762101,-25.25103,
231,-0.256881,0.209174,-0.144037,0.043804,-0.485875,0.832299,-106.417577,50.593642,-33.181906,
232,-0.252294,0.211927,-0.148624,0.060905,-0.40173,1.149006,-131.028472,47.824129,-40.672179,
233,-0.252294,0.211927,-0.148624,0.084153,-0.290691,1.52364,-152.366307,50.341868,-45.95943,
234,-0.252294,0.211927,-0.148624,0.171266,-0.15329,1.987873,-162.185488,56.510327,-47.658903,
235,-0.244954,0.215596,-0.152294,0.251431,-0.024677,2.498665,-157.464728,63.056448,-43.756408,
236,-0.244954,0.215596,-0.152294,0.310486,0.046154,3.025698,-132.602059,64.18943,-35.007267,
237,-0.240367,0.223853,-0.152294,0.333734,0.069853,3.47775,-92.947676,55.062628,-23.425669,
238,-0.240367,0.223853,-0.152294,0.322778,0.06719,3.762245,-50.020232,36.242532,-13.669432,
239,-0.240367,0.223853,-0.152294,0.276015,0.076776,3.843723,-7.596337,10.750428,-5.675612,
240,-0.23578,0.23211,-0.155963,0.181688,0.078906,3.739778,30.169742,-15.434053,0.807565,
241,-0.23578,0.23211,-0.155963,0.092971,0.060267,3.394919,60.760267,-36.583058,6.409534,
242,-0.23578,0.23211,-0.155963,0.0096,0.006478,2.96777,81.216893,-46.087521,10.500859,
243,-0.233028,0.23578,-0.156881,-0.049722,-0.069146,2.611813,96.952759,-45.961634,10.626746,
244,-0.233028,0.23578,-0.156881,-0.093012,-0.161012,2.280218,107.716092,-46.276351,7.542516,
245,-0.23578,0.230275,-0.152294,-0.089538,-0.241163,1.962699,112.940399,-47.912882,5.213608,
246,-0.23578,0.230275,-0.152294,-0.078582,-0.33516,1.690656,112.373908,-49.612355,3.640021,
247,-0.23578,0.230275,-0.152294,-0.055601,-0.418772,1.432147,110.107943,-50.493564,1.688774,
248,-0.238532,0.224771,-0.152294,-0.005899,-0.480016,1.184195,109.037904,-50.808281,0.870509,
249,-0.238532,0.224771,-0.152294,0.030443,-0.537267,0.981449,108.849074,-50.556507,0.492848,
250,-0.238532,0.224771,-0.152294,0.071594,-0.586262,0.790883,107.590205,-49.675299,0.366961,
251,-0.244954,0.217431,-0.150459,0.093506,-0.617417,0.635778,104.128314,-48.227599,0.429904,
252,-0.244954,0.217431,-0.150459,0.092971,-0.629134,0.508283,98.400459,-46.402238,-0.640135,
253,-0.252294,0.209174,-0.147706,0.088963,-0.615553,0.400548,91.791395,-45.080426,-1.4584,
254,-0.252294,0.209174,-0.147706,0.070792,-0.610494,0.264662,82.97931,-42.877404,-0.766021,
255,-0.252294,0.209174,-0.147706,0.054225,-0.603038,0.168567,72.908355,-38.597249,0.366961,
